IMO,VesselName,VesselClass,ReferenceDate,StartDate,EndDate,QuantityKiloBarrels,Area,RunDate,OriginCountry,QuantityKiloTonnes
9224805,Oxis,VLCC,2022-03-01,2022-01-11 03:35:06.000,2022-05-22 11:54:03.000,1974.0,China & Taiwan,2025-02-19,Iran,272.35
9198317,Phonix,VLCC,2022-03-01,2021-07-08 00:00:00.000,2023-02-02 03:59:32.000,1816.0,Singapore / Malaysia,2025-02-19,Iran,250.55
9281683,Siri,VLCC,2022-03-01,2022-03-10 07:55:42.000,2022-04-14 07:58:38.000,1816.0,China & Taiwan,2025-02-19,Iran,250.55
9248485,Uranus,VLCC,2022-03-01,2022-03-11 07:57:56.000,2022-05-11 07:55:56.000,1930.0,China & Taiwan,2025-02-19,Venezuela,279.64
9326055,Veronica III,VLCC,2022-03-01,2021-11-06 08:27:17.000,2022-11-29 09:49:34.000,1926.0,Singapore / Malaysia,2025-02-19,Russia,265.84
9233739,Veter,VLCC,2022-03-01,2022-03-31 15:52:28.000,2022-06-25 19:46:44.000,1996.0,Singapore / Malaysia,2025-02-19,Venezuela,289.20
9290311,Bryanston,Aframax,2022-04-01,2021-09-07 11:57:48.000,2022-07-01 09:30:54.000,589.0,West Africa,2025-02-19,Unknown,83.08
9259185,Daksha,Aframax,2022-04-01,2022-01-19 15:42:58.000,2022-05-28 03:54:10.000,597.0,China & Taiwan,2025-02-19,Iran,82.37
9232450,Fausta,Aframax,2022-04-01,2022-01-18 03:57:09.000,2022-05-30 19:46:08.000,591.0,Singapore / Malaysia,2025-02-19,Unknown,83.36
8413502,Gebang,Aframax,2022-04-01,2021-10-17 00:00:00.000,2022-07-14 00:00:00.000,485.0,South East Asia,2025-02-19,Unknown,68.41
9250892,Mikati,Aframax,2022-04-01,2022-04-13 23:32:46.000,2022-05-19 11:58:48.000,597.0,Singapore / Malaysia,2025-02-19,Venezuela,86.50
9892999,Minerva Alexandra,Aframax,2022-04-01,2022-04-08 19:58:05.000,2022-06-06 11:55:41.000,644.0,UK Continent & North Sea,2025-02-19,Libya,83.75
9592305,Nissos Delos,Aframax,2022-04-01,2022-04-25 15:58:04.000,2022-05-27 07:53:40.000,645.0,India & Pakistan,2025-02-19,Russia,87.05
9165542,Tiger,Aframax,2022-04-01,2022-03-17 19:59:10.000,2022-05-29 11:54:00.000,594.0,China & Taiwan,2025-02-19,Iran,81.95
9256860,Veronica,Aframax,2022-04-01,2022-04-14 15:55:16.000,2022-05-23 15:57:43.000,644.0,Mediterranean,2025-02-19,Iran,96.46
9842176,Vladimir Monomakh,Aframax,2022-04-01,2021-12-05 19:46:35.000,2023-07-03 15:58:07.000,635.0,Black Sea & Sea Of Marmara,2025-02-19,Russia,87.65
9306627,Wu Tong,Aframax,2022-04-01,2022-04-03 07:58:25.000,2022-07-03 07:06:47.000,611.0,Mediterranean,2025-02-19,Russia,84.33
9304356,Yodan,Aframax,2022-04-01,2022-03-06 03:58:51.000,2022-06-17 11:57:17.000,589.0,China & Taiwan,2025-02-19,Iran,81.26
9251652,Sealing,MR1,2022-04-01,2021-10-20 15:57:37.000,2022-10-04 15:59:50.000,213.0,Baltic,2025-02-19,Estonia,25.32
8117158,Sele,MR1,2022-04-01,2021-01-25 10:34:58.000,2022-11-17 02:42:14.000,196.0,South East Asia,2025-02-19,Unknown,27.65
9271951,Facca,MR2,2022-04-01,2022-03-26 15:56:58.000,2022-06-07 15:55:19.000,301.0,China & Taiwan,2025-02-19,Malaysia,38.86
9198783,Boray,Panamax,2022-04-01,2020-08-19 03:55:59.000,2022-11-15 18:21:33.000,438.0,Black Sea & Sea Of Marmara,2025-02-19,Unknown,61.78
9255933,Cimarron,Panamax,2022-04-01,2022-04-27 11:27:51.000,2022-05-31 07:43:15.000,424.0,Singapore / Malaysia,2025-02-19,Iran,63.51
9470284,Seaways Samar,Panamax,2022-04-01,2022-04-02 23:58:47.000,2022-05-04 03:57:15.000,431.0,West Coast South - Central America,2025-02-19,Peru,62.63
9248813,Arina,Suezmax,2022-04-01,2022-02-20 07:36:03.000,2022-07-10 03:55:39.000,999.0,Singapore / Malaysia,2025-02-19,Iran,149.64
9227443,Arlan,Suezmax,2022-04-01,2022-04-03 19:19:20.000,2022-05-23 23:42:38.000,1029.0,Singapore / Malaysia,2025-02-19,Iran,154.13
9233765,Aulis,Suezmax,2022-04-01,2021-12-26 07:57:55.000,2022-05-26 19:46:55.000,1003.0,Mediterranean,2025-02-19,Algeria,124.47
9224441,Firn,Suezmax,2022-04-01,2022-04-10 03:47:40.000,2022-08-08 07:56:26.000,998.0,Singapore / Malaysia,2025-02-19,Venezuela,144.60
9228655,Lucia A,Suezmax,2022-04-01,2022-03-27 11:40:23.000,2022-06-27 07:44:37.000,1003.0,China & Taiwan,2025-02-19,Trinidad and Tobago,140.16
9191711,Mehle,Suezmax,2022-04-01,2022-04-24 03:56:07.000,2022-05-18 17:54:20.000,946.0,Mediterranean,2025-02-19,Iran,130.52
9230505,New Legend,Suezmax,2022-04-01,2022-04-24 07:57:59.000,2023-08-21 00:00:00.000,999.0,Black Sea & Sea Of Marmara,2025-02-19,Kazakhstan,127.56
9224271,Nichola,Suezmax,2022-04-01,2022-03-23 11:35:53.000,2022-06-06 11:52:10.000,1005.0,Singapore / Malaysia,2025-02-19,Iran,138.66
9524451,Sabina,Suezmax,2022-04-01,2022-04-05 15:44:54.000,2022-05-07 15:40:50.000,994.0,India & Pakistan,2025-02-19,South Africa,125.83
9612052,Sigrun,Suezmax,2022-04-01,2021-10-29 07:57:22.000,2023-03-20 07:53:30.000,979.0,West Africa,2025-02-19,United Arab Emirates,128.06
9524475,St Nikolas,Suezmax,2022-04-01,2022-04-12 09:02:54.000,2023-04-06 22:41:16.000,994.0,Singapore / Malaysia,2025-02-19,Indonesia,129.67
9868388,Synnove Knutsen,Suezmax,2022-04-01,2022-04-28 07:57:49.000,2022-05-29 19:56:13.000,956.0,East Coast South America,2025-02-19,Brazil,134.60
9224453,Tracos,Suezmax,2022-04-01,2022-03-18 11:51:01.000,2022-06-26 15:57:00.000,998.0,Singapore / Malaysia,2025-02-19,Saint Lucia,141.54
9236016,Vision,Suezmax,2022-04-01,2022-04-19 19:52:26.000,2022-07-03 11:57:00.000,940.0,Singapore / Malaysia,2025-02-19,Saint Lucia,133.31
9203253,Anita,VLCC,2022-04-01,2022-04-24 19:59:30.000,2022-06-04 15:58:43.000,1930.0,Singapore / Malaysia,2025-02-19,Iran,266.28
9102241,Artemis III,VLCC,2022-04-01,2022-01-26 19:43:50.000,2022-11-12 07:56:40.000,1938.0,Singapore / Malaysia,2025-02-19,Iran,267.38
9233753,Atilan,VLCC,2022-04-01,2022-02-08 11:44:20.000,2022-05-22 03:54:48.000,1994.0,China & Taiwan,2025-02-19,Iran,275.11
9230880,Bella 1,VLCC,2022-04-01,2022-02-27 23:54:59.000,2022-05-19 07:54:09.000,2055.0,China & Taiwan,2025-02-19,Venezuela,297.75
9259355,Breeze V,VLCC,2022-04-01,2022-03-28 11:59:56.000,2022-06-10 23:32:19.000,1942.0,Singapore / Malaysia,2025-02-19,Iran,267.93
9240512,Carina,VLCC,2022-04-01,2022-03-15 11:56:12.000,2022-07-20 03:06:59.000,1977.0,Singapore / Malaysia,2025-02-19,Iran,272.76
9418078,Eliza II,VLCC,2022-04-01,2022-02-14 09:25:01.500,2022-05-13 03:44:07.000,2052.0,Singapore / Malaysia,2025-02-19,Venezuela,297.31
9262766,Fiona II,VLCC,2022-04-01,2021-12-08 03:56:00.000,2022-05-14 11:56:22.000,1941.0,Singapore / Malaysia,2025-02-19,Iran,267.80
9238868,Giant,VLCC,2022-04-01,2022-04-19 07:49:13.000,2022-05-22 03:56:35.000,1996.0,China & Taiwan,2025-02-19,Colombia,299.58
9362061,Hawk,VLCC,2022-04-01,2022-01-21 01:55:23.460,2022-05-20 23:51:47.000,2048.0,Singapore / Malaysia,2025-02-19,Iran,282.56
9362059,Herby,VLCC,2022-04-01,2022-03-06 23:57:01.000,2022-06-16 15:56:40.000,2048.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,242.64
9208215,Hong Lu,VLCC,2022-04-01,2021-06-18 10:57:52.500,2022-05-06 19:59:47.000,1929.0,Singapore / Malaysia,2025-02-19,Iran,266.14
9171448,Impalas,VLCC,2022-04-01,2022-04-05 15:47:36.000,2022-05-07 13:41:13.000,1930.0,Singapore / Malaysia,2025-02-19,Unknown,272.24
9180164,Ishtar,VLCC,2022-04-01,2022-04-05 03:57:17.000,2022-06-23 03:52:47.000,1977.0,China & Taiwan,2025-02-19,Iran,272.76
9102277,Itaugua,VLCC,2022-04-01,2021-07-15 22:13:01.000,2022-07-11 15:43:32.000,1938.0,Singapore / Malaysia,2025-02-19,Iran,267.38
9329693,Kazimah III,VLCC,2022-04-01,2022-03-25 07:56:14.000,2022-05-06 15:45:01.000,2047.0,Arabian Gulf & Rea Sea,2025-02-19,United Arab Emirates,267.76
9182306,Longevo,VLCC,2022-04-01,2022-04-08 15:51:08.000,2022-05-30 23:59:20.000,1927.0,China & Taiwan,2025-02-19,Angola,272.50
9230907,Moonbay,VLCC,2022-04-01,2022-02-28 19:47:25.000,2023-04-19 12:00:31.000,2061.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,284.35
9180152,Ness,VLCC,2022-04-01,2021-12-18 19:40:31.000,2022-06-05 23:40:02.000,1977.0,Singapore / Malaysia,2025-02-19,Unknown,278.87
9224805,Oxis,VLCC,2022-04-01,2022-01-11 03:35:06.000,2022-05-22 11:54:03.000,1974.0,China & Taiwan,2025-02-19,Iran,272.35
9198317,Phonix,VLCC,2022-04-01,2021-07-08 00:00:00.000,2023-02-02 03:59:32.000,1816.0,Singapore / Malaysia,2025-02-19,Iran,250.55
9273337,Tifani,VLCC,2022-04-01,2022-04-29 11:46:43.000,2022-08-30 03:36:22.000,1936.0,Singapore / Malaysia,2025-02-19,Iran,289.99
9248485,Uranus,VLCC,2022-04-01,2022-03-11 07:57:56.000,2022-05-11 07:55:56.000,1930.0,China & Taiwan,2025-02-19,Venezuela,279.64
9326055,Veronica III,VLCC,2022-04-01,2021-11-06 08:27:17.000,2022-11-29 09:49:34.000,1926.0,Singapore / Malaysia,2025-02-19,Russia,265.84
9233739,Veter,VLCC,2022-04-01,2022-03-31 15:52:28.000,2022-06-25 19:46:44.000,1996.0,Singapore / Malaysia,2025-02-19,Venezuela,289.20
9203265,Voras,VLCC,2022-04-01,2022-04-03 15:38:45.000,2022-05-05 15:33:27.000,1930.0,Singapore / Malaysia,2025-02-19,Iran,266.28
9472622,Advantage Atom,Aframax,2022-05-01,2022-05-28 23:56:23.000,2022-08-25 02:51:30.000,647.0,India & Pakistan,2025-02-19,United Arab Emirates,84.63
9166417,Brad,Aframax,2022-05-01,2022-05-14 19:59:38.000,2022-07-06 03:56:24.000,593.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,81.82
9290311,Bryanston,Aframax,2022-05-01,2021-09-07 11:57:48.000,2022-07-01 09:30:54.000,589.0,West Africa,2025-02-19,Unknown,83.08
9199713,Eliak,Aframax,2022-05-01,2022-05-27 11:48:01.000,2022-09-01 19:56:25.000,594.0,Singapore / Malaysia,2025-02-19,Malaysia,76.68
8413502,Gebang,Aframax,2022-05-01,2021-10-17 00:00:00.000,2022-07-14 00:00:00.000,485.0,South East Asia,2025-02-19,Unknown,68.41
9577032,Ligurian Sea,Aframax,2022-05-01,2022-05-31 23:57:14.000,2022-07-03 23:57:11.000,650.0,West Coast South - Central America,2025-02-19,United States,83.81
9034547,Maharshi Parashuram,Aframax,2022-05-01,2022-05-20 07:24:51.000,2022-08-12 07:52:36.000,520.0,India & Pakistan,2025-02-19,Unknown,73.35
9380661,Maria Princess,Aframax,2022-05-01,2022-05-30 15:56:31.000,2022-07-26 07:58:03.000,587.0,Singapore / Malaysia,2025-02-19,Malaysia,75.77
9892999,Minerva Alexandra,Aframax,2022-05-01,2022-04-08 19:58:05.000,2022-06-06 11:55:41.000,644.0,UK Continent & North Sea,2025-02-19,Libya,83.75
9543512,Paramaconi,Aframax,2022-05-01,2022-05-14 04:23:38.000,2022-07-03 23:57:00.000,583.0,Gulf of Mexico & Caribs,2025-02-19,Venezuela,84.47
9436006,Samsun,Aframax,2022-05-01,2022-05-14 03:58:46.000,2022-06-21 23:57:33.000,630.0,Singapore / Malaysia,2025-02-19,Venezuela,91.28
9552496,Terepaima,Aframax,2022-05-01,2022-05-20 03:50:59.000,2022-08-03 09:43:12.000,581.0,Gulf of Mexico & Caribs,2025-02-19,Venezuela,84.18
9842176,Vladimir Monomakh,Aframax,2022-05-01,2021-12-05 19:46:35.000,2023-07-03 15:58:07.000,635.0,Black Sea & Sea Of Marmara,2025-02-19,Russia,87.65
9306627,Wu Tong,Aframax,2022-05-01,2022-04-03 07:58:25.000,2022-07-03 07:06:47.000,611.0,Mediterranean,2025-02-19,Russia,84.33
9304356,Yodan,Aframax,2022-05-01,2022-03-06 03:58:51.000,2022-06-17 11:57:17.000,589.0,China & Taiwan,2025-02-19,Iran,81.26
9251652,Sealing,MR1,2022-05-01,2021-10-20 15:57:37.000,2022-10-04 15:59:50.000,213.0,Baltic,2025-02-19,Estonia,25.32
8117158,Sele,MR1,2022-05-01,2021-01-25 10:34:58.000,2022-11-17 02:42:14.000,196.0,South East Asia,2025-02-19,Unknown,27.65
9271951,Facca,MR2,2022-05-01,2022-03-26 15:56:58.000,2022-06-07 15:55:19.000,301.0,China & Taiwan,2025-02-19,Malaysia,38.86
9198783,Boray,Panamax,2022-05-01,2020-08-19 03:55:59.000,2022-11-15 18:21:33.000,438.0,Black Sea & Sea Of Marmara,2025-02-19,Unknown,61.78
9255945,Dolphin,Panamax,2022-05-01,2022-05-07 15:58:00.000,2022-06-06 15:54:01.000,424.0,Singapore / Malaysia,2025-02-19,Iran,58.50
9172583,Alana,Suezmax,2022-05-01,2022-05-21 19:58:08.000,2022-07-18 03:56:16.000,1002.0,China & Taiwan,2025-02-19,Iran,138.24
9248813,Arina,Suezmax,2022-05-01,2022-02-20 07:36:03.000,2022-07-10 03:55:39.000,999.0,Singapore / Malaysia,2025-02-19,Iran,149.64
9224439,Caroline Bezengi,Suezmax,2022-05-01,2022-05-20 07:59:54.000,2022-06-22 03:58:15.000,983.0,Singapore / Malaysia,2025-02-19,Venezuela,142.43
9429027,Delta Tolmi,Suezmax,2022-05-01,2022-05-06 07:57:26.000,2022-06-05 07:57:24.000,987.0,UK Continent & North Sea,2025-02-19,Saudi Arabia,131.16
9301524,Deneb,Suezmax,2022-05-01,2022-05-05 19:50:43.000,2022-06-06 23:44:36.000,995.0,Singapore / Malaysia,2025-02-19,Iran,137.28
9224441,Firn,Suezmax,2022-05-01,2022-04-10 03:47:40.000,2022-08-08 07:56:26.000,998.0,Singapore / Malaysia,2025-02-19,Venezuela,144.60
9253909,James II,Suezmax,2022-05-01,2022-05-18 07:52:43.000,2022-07-01 07:57:27.000,940.0,Singapore / Malaysia,2025-02-19,Saint Lucia,133.31
9228655,Lucia A,Suezmax,2022-05-01,2022-03-27 11:40:23.000,2022-06-27 07:44:37.000,1003.0,China & Taiwan,2025-02-19,Trinidad and Tobago,140.16
9191711,Mehle,Suezmax,2022-05-01,2022-05-21 20:59:08.000,2022-08-07 20:33:44.000,946.0,Mediterranean,2025-02-19,Iran,130.52
9224465,Neve,Suezmax,2022-05-01,2022-05-15 03:53:41.000,2022-07-17 07:56:22.000,998.0,China & Taiwan,2025-02-19,Venezuela,144.60
9230505,New Legend,Suezmax,2022-05-01,2022-04-24 07:57:59.000,2023-08-21 00:00:00.000,999.0,Black Sea & Sea Of Marmara,2025-02-19,Kazakhstan,127.56
9224271,Nichola,Suezmax,2022-05-01,2022-03-23 11:35:53.000,2022-06-06 11:52:10.000,1005.0,Singapore / Malaysia,2025-02-19,Iran,138.66
9612052,Sigrun,Suezmax,2022-05-01,2021-10-29 07:57:22.000,2023-03-20 07:53:30.000,979.0,West Africa,2025-02-19,United Arab Emirates,128.06
9524475,St Nikolas,Suezmax,2022-05-01,2022-04-12 09:02:54.000,2023-04-06 22:41:16.000,994.0,Singapore / Malaysia,2025-02-19,Indonesia,129.67
9224453,Tracos,Suezmax,2022-05-01,2022-03-18 11:51:01.000,2022-06-26 15:57:00.000,998.0,Singapore / Malaysia,2025-02-19,Saint Lucia,141.54
9236016,Vision,Suezmax,2022-05-01,2022-04-19 19:52:26.000,2022-07-03 11:57:00.000,940.0,Singapore / Malaysia,2025-02-19,Saint Lucia,133.31
9175078,Zambra,Suezmax,2022-05-01,2022-05-22 03:54:11.000,2022-07-05 11:51:31.000,986.0,China & Taiwan,2025-02-19,Venezuela,142.86
9197832,Andromeda V,VLCC,2022-05-01,2022-05-09 15:40:49.000,2022-07-08 04:43:52.000,1813.0,Singapore / Malaysia,2025-02-19,Unknown,255.74
9203253,Anita,VLCC,2022-05-01,2022-04-24 19:59:30.000,2022-06-04 15:58:43.000,1930.0,Singapore / Malaysia,2025-02-19,Iran,266.28
9102241,Artemis III,VLCC,2022-05-01,2022-01-26 19:43:50.000,2022-11-12 07:56:40.000,1938.0,Singapore / Malaysia,2025-02-19,Iran,267.38
9259355,Breeze V,VLCC,2022-05-01,2022-03-28 11:59:56.000,2022-06-10 23:32:19.000,1942.0,Singapore / Malaysia,2025-02-19,Iran,267.93
9240512,Carina,VLCC,2022-05-01,2022-03-15 11:56:12.000,2022-07-20 03:06:59.000,1977.0,Singapore / Malaysia,2025-02-19,Iran,272.76
9418078,Eliza II,VLCC,2022-05-01,2022-05-22 03:58:48.000,2022-08-31 07:52:56.000,2052.0,China & Taiwan,2025-02-19,Venezuela,297.31
9389033,Georgios,VLCC,2022-05-01,2022-05-20 11:45:04.000,2022-06-23 09:49:15.000,1936.0,Arabian Gulf & Rea Sea,2025-02-19,Iraq,280.58
9362059,Herby,VLCC,2022-05-01,2022-03-06 23:57:01.000,2022-06-16 15:56:40.000,2048.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,242.64
9197844,Hornet,VLCC,2022-05-01,2022-05-02 03:49:36.000,2022-06-04 15:58:43.000,1814.0,Singapore / Malaysia,2025-02-19,Iran,250.27
9171448,Impalas,VLCC,2022-05-01,2022-05-07 23:58:43.000,2022-06-12 11:56:14.000,1930.0,Singapore / Malaysia,2025-02-19,Unknown,272.24
9180164,Ishtar,VLCC,2022-05-01,2022-04-05 03:57:17.000,2022-06-23 03:52:47.000,1977.0,China & Taiwan,2025-02-19,Iran,272.76
9102277,Itaugua,VLCC,2022-05-01,2021-07-15 22:13:01.000,2022-07-11 15:43:32.000,1938.0,Singapore / Malaysia,2025-02-19,Iran,267.38
9230907,Moonbay,VLCC,2022-05-01,2022-02-28 19:47:25.000,2023-04-19 12:00:31.000,2061.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,284.35
9180152,Ness,VLCC,2022-05-01,2021-12-18 19:40:31.000,2022-06-05 23:40:02.000,1977.0,Singapore / Malaysia,2025-02-19,Unknown,278.87
9241114,Penta I,VLCC,2022-05-01,2022-05-30 03:58:40.000,2022-07-05 03:45:45.000,2060.0,China & Taiwan,2025-02-19,Iran,284.21
9198317,Phonix,VLCC,2022-05-01,2021-07-08 00:00:00.000,2023-02-02 03:59:32.000,1816.0,Singapore / Malaysia,2025-02-19,Iran,250.55
9273337,Tifani,VLCC,2022-05-01,2022-04-29 11:46:43.000,2022-08-30 03:36:22.000,1936.0,Singapore / Malaysia,2025-02-19,Iran,289.99
9326055,Veronica III,VLCC,2022-05-01,2021-11-06 08:27:17.000,2022-11-29 09:49:34.000,1926.0,Singapore / Malaysia,2025-02-19,Russia,265.84
9233739,Veter,VLCC,2022-05-01,2022-03-31 15:52:28.000,2022-06-25 19:46:44.000,1996.0,Singapore / Malaysia,2025-02-19,Venezuela,289.20
9236250,Virgo,VLCC,2022-05-01,2022-05-02 03:38:18.000,2022-06-10 03:56:46.000,1973.0,Singapore / Malaysia,2025-02-19,Iran,272.21
9472622,Advantage Atom,Aframax,2022-06-01,2022-05-28 23:56:23.000,2022-08-25 02:51:30.000,647.0,India & Pakistan,2025-02-19,United Arab Emirates,84.63
9543536,Alegria I,Aframax,2022-06-01,2022-06-09 07:59:02.000,2022-07-11 19:58:23.000,582.0,Mediterranean,2025-02-19,Algeria,66.77
9166417,Brad,Aframax,2022-06-01,2022-05-14 19:59:38.000,2022-07-06 03:56:24.000,593.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,81.82
9290311,Bryanston,Aframax,2022-06-01,2021-09-07 11:57:48.000,2022-07-01 09:30:54.000,589.0,West Africa,2025-02-19,Unknown,83.08
9199713,Eliak,Aframax,2022-06-01,2022-05-27 11:48:01.000,2022-09-01 19:56:25.000,594.0,Singapore / Malaysia,2025-02-19,Malaysia,76.68
9379624,Fossil,Aframax,2022-06-01,2022-06-26 07:59:41.000,2022-07-27 07:57:27.000,645.0,Mediterranean,2025-02-19,Libya,83.59
8413502,Gebang,Aframax,2022-06-01,2021-10-17 00:00:00.000,2022-07-14 00:00:00.000,485.0,South East Asia,2025-02-19,Unknown,68.41
9284594,Leopard,Aframax,2022-06-01,2022-06-11 19:56:15.000,2022-11-17 23:58:39.000,586.0,China & Taiwan,2025-02-19,Malaysia,75.64
9577032,Ligurian Sea,Aframax,2022-06-01,2022-05-31 23:57:14.000,2022-07-03 23:57:11.000,650.0,West Coast South - Central America,2025-02-19,United States,83.81
9034547,Maharshi Parashuram,Aframax,2022-06-01,2022-05-20 07:24:51.000,2022-08-12 07:52:36.000,520.0,India & Pakistan,2025-02-19,Unknown,73.35
9380661,Maria Princess,Aframax,2022-06-01,2022-05-30 15:56:31.000,2022-07-26 07:58:03.000,587.0,Singapore / Malaysia,2025-02-19,Malaysia,75.77
9892999,Minerva Alexandra,Aframax,2022-06-01,2022-06-11 03:55:15.000,2022-07-11 19:56:42.000,644.0,Baltic,2025-02-19,Libya,83.75
9543512,Paramaconi,Aframax,2022-06-01,2022-05-14 04:23:38.000,2022-07-03 23:57:00.000,583.0,Gulf of Mexico & Caribs,2025-02-19,Venezuela,84.47
9552496,Terepaima,Aframax,2022-06-01,2022-05-20 03:50:59.000,2022-08-03 09:43:12.000,581.0,Gulf of Mexico & Caribs,2025-02-19,Venezuela,84.18
9842176,Vladimir Monomakh,Aframax,2022-06-01,2021-12-05 19:46:35.000,2023-07-03 15:58:07.000,635.0,Black Sea & Sea Of Marmara,2025-02-19,Russia,87.65
9306627,Wu Tong,Aframax,2022-06-01,2022-04-03 07:58:25.000,2022-07-03 07:06:47.000,611.0,Mediterranean,2025-02-19,Russia,84.33
9251652,Sealing,MR1,2022-06-01,2021-10-20 15:57:37.000,2022-10-04 15:59:50.000,213.0,Baltic,2025-02-19,Estonia,25.32
8117158,Sele,MR1,2022-06-01,2021-01-25 10:34:58.000,2022-11-17 02:42:14.000,196.0,South East Asia,2025-02-19,Unknown,27.65
9198783,Boray,Panamax,2022-06-01,2020-08-19 03:55:59.000,2022-11-15 18:21:33.000,438.0,Black Sea & Sea Of Marmara,2025-02-19,Unknown,61.78
9301732,Ice Energy,Panamax,2022-06-01,2022-06-01 23:58:02.000,2022-08-11 15:58:02.000,411.0,Mediterranean,2025-02-19,Greece,57.79
9346469,Monjasa Leader,Panamax,2022-06-01,2022-06-19 11:57:04.000,2022-08-19 23:55:18.000,400.0,West Coast South - Central America,2025-02-19,Ecuador,59.80
9172583,Alana,Suezmax,2022-06-01,2022-05-21 19:58:08.000,2022-07-18 03:56:16.000,1002.0,China & Taiwan,2025-02-19,Iran,138.24
9248813,Arina,Suezmax,2022-06-01,2022-02-20 07:36:03.000,2022-07-10 03:55:39.000,999.0,Singapore / Malaysia,2025-02-19,Iran,149.64
9236353,Blue,Suezmax,2022-06-01,2022-06-09 23:56:24.000,2022-08-25 07:56:14.000,1036.0,Singapore / Malaysia,2025-02-19,Unknown,146.13
9224441,Firn,Suezmax,2022-06-01,2022-04-10 03:47:40.000,2022-08-08 07:56:26.000,998.0,Singapore / Malaysia,2025-02-19,Venezuela,144.60
9326718,Fulger,Suezmax,2022-06-01,2022-06-14 19:43:02.000,2022-08-12 11:22:09.000,995.0,Singapore / Malaysia,2025-02-19,Venezuela,150.34
9253909,James II,Suezmax,2022-06-01,2022-05-18 07:52:43.000,2022-07-01 07:57:27.000,940.0,Singapore / Malaysia,2025-02-19,Saint Lucia,133.31
9236004,Katiuska,Suezmax,2022-06-01,2022-06-28 19:57:02.000,2022-08-06 15:55:02.000,940.0,West Africa,2025-02-19,Malaysia,121.34
9228655,Lucia A,Suezmax,2022-06-01,2022-06-27 15:42:39.000,2022-07-31 03:45:50.000,1003.0,China & Taiwan,2025-02-19,Trinidad and Tobago,140.16
9191711,Mehle,Suezmax,2022-06-01,2022-05-21 20:59:08.000,2022-08-07 20:33:44.000,946.0,Mediterranean,2025-02-19,Iran,130.52
9224465,Neve,Suezmax,2022-06-01,2022-05-15 03:53:41.000,2022-07-17 07:56:22.000,998.0,China & Taiwan,2025-02-19,Venezuela,144.60
9230505,New Legend,Suezmax,2022-06-01,2022-04-24 07:57:59.000,2023-08-21 00:00:00.000,999.0,Black Sea & Sea Of Marmara,2025-02-19,Kazakhstan,127.56
9612052,Sigrun,Suezmax,2022-06-01,2021-10-29 07:57:22.000,2023-03-20 07:53:30.000,979.0,West Africa,2025-02-19,United Arab Emirates,128.06
9524475,St Nikolas,Suezmax,2022-06-01,2022-04-12 09:02:54.000,2023-04-06 22:41:16.000,994.0,Singapore / Malaysia,2025-02-19,Indonesia,129.67
9868388,Synnove Knutsen,Suezmax,2022-06-01,2022-06-07 19:48:09.000,2022-07-12 23:53:42.000,956.0,East Coast South America,2025-02-19,Brazil,134.60
9224453,Tracos,Suezmax,2022-06-01,2022-06-28 03:57:04.000,2022-09-02 11:57:05.000,998.0,Singapore / Malaysia,2025-02-19,Saint Lucia,141.54
9236016,Vision,Suezmax,2022-06-01,2022-04-19 19:52:26.000,2022-07-03 11:57:00.000,940.0,Singapore / Malaysia,2025-02-19,Saint Lucia,133.31
9175078,Zambra,Suezmax,2022-06-01,2022-05-22 03:54:11.000,2022-07-05 11:51:31.000,986.0,China & Taiwan,2025-02-19,Venezuela,142.86
9253117,An Shun II,VLCC,2022-06-01,2022-06-29 19:50:49.000,2022-08-05 15:00:07.000,1928.0,Singapore / Malaysia,2025-02-19,Malaysia,248.88
9197832,Andromeda V,VLCC,2022-06-01,2022-05-09 15:40:49.000,2022-07-08 04:43:52.000,1813.0,Singapore / Malaysia,2025-02-19,Unknown,255.74
9102241,Artemis III,VLCC,2022-06-01,2022-01-26 19:43:50.000,2022-11-12 07:56:40.000,1938.0,Singapore / Malaysia,2025-02-19,Iran,267.38
9240512,Carina,VLCC,2022-06-01,2022-03-15 11:56:12.000,2022-07-20 03:06:59.000,1977.0,Singapore / Malaysia,2025-02-19,Iran,272.76
9418078,Eliza II,VLCC,2022-06-01,2022-05-22 03:58:48.000,2022-08-31 07:52:56.000,2052.0,China & Taiwan,2025-02-19,Venezuela,297.31
9480837,Eurospirit,VLCC,2022-06-01,2022-06-03 03:58:04.000,2022-09-30 22:50:52.000,2066.0,Arabian Gulf & Rea Sea,2025-02-19,United Arab Emirates,272.62
9171448,Impalas,VLCC,2022-06-01,2022-06-20 23:53:54.000,2022-12-01 19:53:32.000,1930.0,Singapore / Malaysia,2025-02-19,Unknown,272.24
9102277,Itaugua,VLCC,2022-06-01,2021-07-15 22:13:01.000,2022-07-11 15:43:32.000,1938.0,Singapore / Malaysia,2025-02-19,Iran,267.38
9230907,Moonbay,VLCC,2022-06-01,2022-02-28 19:47:25.000,2023-04-19 12:00:31.000,2061.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,284.35
